Document Date,Object type,Object,Cost Element,Document Number,Val/COArea Crcy,CO area currency,Value TranCurr,Transaction Currency,Purchasing Document,Purchase order text,Project Definition,WBS Element,Partner object,Partner object type,Posting Date,Created on,User Name,Reversal document,Ref.document type,Ref Document Number,Document type,Value Type,Name,Trading Partner,Functional Area,CO object name,Object type,Partner object type,Cost element name,Cost element descr.,Offsetting acct no.,Offsetting account type,Total Quantity,Total quantity,Personnel Number,Name of employee or applicant,Description,Business Transaction,Document Header Text,Ref. company code,Original bus. trans,Item,Business Area,Company Code,Partner Object Class,FI Posting Item,CO partner object name,Partner-CCtr,Source Object,Source object name,Origin-obj. type,Source object type,Name of offsetting account,Name of offsetting account,Material Description,Material
12/18/2017,NWA,N136176-07 7100,92771029,918964133,"1,584.00",USD,"1,584.00",USD,,,136176,136176-12-06-07,430750/PERS4,ATY,12/18/2017,12/18/2017,GS3_USER,,R,37659675,,4,,,7010,Electrical Installation Temporary BEN,Network activity,Activity type,Labor - DI Install,Labor - DI Installation,,,44.00,44.00,6029,Dominguez Alfredo,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,Electrical Install / Labor DI,430750,430750/PERS4,Electrical Install / Labor DI,ATY,Activity type,,,,
12/18/2017,NWA,N136176-11 4020,60100012,226966899,65,USD,65,USD,4501317723,Small Chute,136176,136176-12-11-1360,,,12/20/2017,12/20/2017,CAHOONLA,,R,5100040703,RE,4,,0,7010,Outbound,Network activity,,Resale matl consumed,Resale materials consumed,18843,K,0.00,1.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,1,5000,GR01,,2,,,,,,,"Metal Fabricators, Inc.","Metal Fabricators, Inc.",,
12/18/2017,WBS,136176-12-06-07,66100000,226959555,125,USD,125,USD,,,136176,136176-12-06-07,,,12/18/2017,12/18/2017,DEVILLSP,,R,1900019302,KR,4,,0,7010,PS Electrical Installation,WBS element,,Travel - general,Travel - general,4012417,K,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RFBU,0,5000,GR01,,2,,,,,,,KEATON A CORLEY,KEATON A CORLEY,,
12/18/2017,WBS,136176-12-06-07,66100000,226959579,595,USD,595,USD,,,136176,136176-12-06-07,,,12/18/2017,12/18/2017,DEVILLSP,,R,1900019318,KR,4,,0,7010,PS Electrical Installation,WBS element,,Travel - general,Travel - general,406029,K,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RFBU,0,5000,GR01,,2,,,,,,,ALFREDO DOMINGUEZ,ALFREDO DOMINGUEZ,,
12/16/2017,WBS,136176-12-12,60100006,226979748,14.61,USD,14.61,USD,,,136176,136176-12-12,,,12/21/2017,12/21/2017,CAHOONLA,,R,1900020149,KR,4,,0,7010,PS Special Cost,WBS element,,Freight,Freight,72382,K,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RFBU,0,5000,GR01,,5,,,,,,,UNITED PARCEL SERVICE,UNITED PARCEL SERVICE,,
12/16/2017,WBS,136176-12-12,60100006,227099154,66.2,USD,66.2,USD,,,136176,136176-12-12,,,2/2/2018,2/2/2018,CAHOONLA,,R,1900007337,KR,4,,0,7010,PS Special Cost,WBS element,,Freight,Freight,94499,K,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RFBU,0,5000,GR01,,16,,,,,,,UPS,UPS,,
12/16/2017,WBS,136176-12-11-2630,60100006,226979748,30.07,USD,30.07,USD,,,136176,136176-12-11-2630,,,12/21/2017,12/21/2017,CAHOONLA,,R,1900020149,KR,4,,0,7010,Third Party Material - PS Controls,WBS element,,Freight,Freight,72382,K,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RFBU,0,5000,GR01,,6,,,,,,,UNITED PARCEL SERVICE,UNITED PARCEL SERVICE,,
12/15/2017,NWA,N136176-07 7300,61000096,226979729,"6,359.89",USD,"6,359.89",USD,4501305257,Contract Electrical Labor #136176-E,136176,136176-12-06-07,,,12/21/2017,12/21/2017,CAHOONLA,,R,5100041261,RE,4,,0,7010,Electrical Installation Admin,Network activity,,Contract Lab Elec In,Contracted Labor Electrical Installation,85620,K,0.00,6359.89,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,1,5000,GR01,,2,,,,,,,National Trade Specialists LLC,National Trade Specialists LLC,,
12/15/2017,NWA,N136176-07 7300,61000097,226979729,"2,249.10",USD,"2,249.10",USD,4501305257,Per Diem & Mileage,136176,136176-12-06-07,,,12/21/2017,12/21/2017,CAHOONLA,,R,5100041261,RE,4,,0,7010,Electrical Installation Admin,Network activity,,Contract Elec In-Oth,Contracted Electrical Installation-all o,85620,K,0.00,2249.10,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,2,5000,GR01,,3,,,,,,,National Trade Specialists LLC,National Trade Specialists LLC,,
12/15/2017,NWA,N136176-11 4053,60100012,226980184,-305.8,USD,-305.8,USD,4501307367,"CABLE,AIRCRAFT,3/16""DIA,GALV STL 3/16 D.",136176,136176-12-11-1360,,,12/21/2017,12/21/2017,BORGESVL,,R,5100041334,RE,4,,0,7010,Level#3,Network activity,,Resale matl consumed,Resale materials consumed,7424,K,-1100.00,-1100.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,1,5000,GR01,,2,,,,,,,"WESCO DISTRIBUTION, INC.","WESCO DISTRIBUTION, INC.","CABLE,AIRCRAFT,3/16""DIA,GALV STL 3/16 D.",170206001
12/15/2017,WBS,136176-12-06-07,66100000,227038298,875,USD,875,USD,,,136176,136176-12-06-07,,,1/16/2018,1/16/2018,DEVILLSP,,R,1900003375,KR,4,,0,7010,PS Electrical Installation,WBS element,,Travel - general,Travel - general,401126,K,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RFBU,0,5000,GR01,,2,,,,,,,RODNEY WILLIS,RODNEY WILLIS,,
12/15/2017,NWA,N136176-01 1000 1006,92771013,918954690,18.5,USD,18.5,USD,,,136176,136176-12-01-01,430100/PERS4,ATY,12/15/2017,12/15/2017,GS3_USER,,R,37659558,,4,,,7010,Standby Support,Network activity,Activity type,Labor - DI Engr,Labor - DI Engineering,,,0.25,0.25,14708,Bennitt Breanna,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,ENG - Mechanical / Labor DI,430100,430100/PERS4,ENG - Mechanical / Labor DI,ATY,Activity type,,,,
12/15/2017,NWA,N136176-02 2000 2050,92771013,918954691,134,USD,134,USD,,,136176,136176-12-01-02,430300/PERS4,ATY,12/15/2017,12/15/2017,GS3_USER,,R,37659576,,4,,,7010,SW Design,Network activity,Activity type,Labor - DI Engr,Labor - DI Engineering,,,2.00,2.00,11924,Sudheimer Jared,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,ENG - Controls / Labor DI,430300,430300/PERS4,ENG - Controls / Labor DI,ATY,Activity type,,,,
12/15/2017,NWA,N136176-02 2000 2050,92771013,918954692,134,USD,134,USD,,,136176,136176-12-01-02,430300/PERS4,ATY,12/15/2017,12/15/2017,GS3_USER,,R,37659576,,4,,,7010,SW Design,Network activity,Activity type,Labor - DI Engr,Labor - DI Engineering,,,2.00,2.00,11924,Sudheimer Jared,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,ENG - Controls / Labor DI,430300,430300/PERS4,ENG - Controls / Labor DI,ATY,Activity type,,,,
12/15/2017,NWA,N136176-02 2000 2050,92771013,918954693,134,USD,134,USD,,,136176,136176-12-01-02,430300/PERS4,ATY,12/15/2017,12/15/2017,GS3_USER,,R,37659576,,4,,,7010,SW Design,Network activity,Activity type,Labor - DI Engr,Labor - DI Engineering,,,2.00,2.00,11924,Sudheimer Jared,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,ENG - Controls / Labor DI,430300,430300/PERS4,ENG - Controls / Labor DI,ATY,Activity type,,,,
12/15/2017,NWA,N136176-02 2000 2050,92771013,918954694,134,USD,134,USD,,,136176,136176-12-01-02,430300/PERS4,ATY,12/15/2017,12/15/2017,GS3_USER,,R,37659576,,4,,,7010,SW Design,Network activity,Activity type,Labor - DI Engr,Labor - DI Engineering,,,2.00,2.00,11924,Sudheimer Jared,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,ENG - Controls / Labor DI,430300,430300/PERS4,ENG - Controls / Labor DI,ATY,Activity type,,,,
12/14/2017,NWA,N136176-01 1000 1001,92771013,918947160,148,USD,148,USD,,,136176,136176-12-01-01,430100/PERS4,ATY,12/14/2017,12/14/2017,GS3_USER,,R,37659553,,4,,,7010,Implementation / Coordination,Network activity,Activity type,Labor - DI Engr,Labor - DI Engineering,,,2.00,2.00,12718,Rivera Emanuel,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,ENG - Mechanical / Labor DI,430100,430100/PERS4,ENG - Mechanical / Labor DI,ATY,Activity type,,,,
12/14/2017,NWA,N136176-01 1000 1001,92771013,918947161,222,USD,222,USD,,,136176,136176-12-01-01,430100/PERS4,ATY,12/14/2017,12/14/2017,GS3_USER,,R,37659553,,4,,,7010,Implementation / Coordination,Network activity,Activity type,Labor - DI Engr,Labor - DI Engineering,,,3.00,3.00,12718,Rivera Emanuel,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,ENG - Mechanical / Labor DI,430100,430100/PERS4,ENG - Mechanical / Labor DI,ATY,Activity type,,,,
12/14/2017,NWA,N136176-01 1000 1001,92771013,918947162,296,USD,296,USD,,,136176,136176-12-01-01,430100/PERS4,ATY,12/14/2017,12/14/2017,GS3_USER,,R,37659553,,4,,,7010,Implementation / Coordination,Network activity,Activity type,Labor - DI Engr,Labor - DI Engineering,,,4.00,4.00,12718,Rivera Emanuel,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,ENG - Mechanical / Labor DI,430100,430100/PERS4,ENG - Mechanical / Labor DI,ATY,Activity type,,,,
12/14/2017,NWA,N136176-01 1000 1001,92771013,918947163,296,USD,296,USD,,,136176,136176-12-01-01,430100/PERS4,ATY,12/14/2017,12/14/2017,GS3_USER,,R,37659553,,4,,,7010,Implementation / Coordination,Network activity,Activity type,Labor - DI Engr,Labor - DI Engineering,,,4.00,4.00,12718,Rivera Emanuel,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,ENG - Mechanical / Labor DI,430100,430100/PERS4,ENG - Mechanical / Labor DI,ATY,Activity type,,,,
12/14/2017,WBS,136176-12-12,60100006,226980929,200,USD,200,USD,,,136176,136176-12-12,,,12/21/2017,12/21/2017,CAHOONLA,,R,1900020277,KR,4,,0,7010,PS Special Cost,WBS element,,Freight,Freight,27208,K,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RFBU,0,5000,GR01,,2,,,,,,,"LANDSTAR RANGER, INC.","LANDSTAR RANGER, INC.",,
12/13/2017,NWA,N136176-07 7300,60200003,226994011,385.73,USD,385.73,USD,4501305261,Open Order for Supplies Job #136176-E,136176,136176-12-06-07,,,12/28/2017,12/28/2017,CAHOONLA,,R,5100043137,RE,4,,0,7010,Electrical Installation Admin,Network activity,,Project matl consump,Consumption of project material and supl,60774,K,0.00,285.73,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,1,5000,GR01,,2,,,,,,,FASTENAL CO.,FASTENAL CO.,,
12/13/2017,NWA,N136176-07 7300,61000096,226957594,"4,132.60",USD,"4,132.60",USD,4501305258,Contract Electrical Labor Job #136176-E,136176,136176-12-06-07,,,12/18/2017,12/18/2017,CAHOONLA,,R,5100039128,RE,4,,0,7010,Electrical Installation Admin,Network activity,,Contract Lab Elec In,Contracted Labor Electrical Installation,86637,K,0.00,4132.60,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,1,5000,GR01,,2,,,,,,,US Trades LLC,US Trades LLC,,
12/13/2017,NWA,N136176-07 7300,61000097,226957594,840,USD,840,USD,4501305258,Per Diem & Mileage,136176,136176-12-06-07,,,12/18/2017,12/18/2017,CAHOONLA,,R,5100039128,RE,4,,0,7010,Electrical Installation Admin,Network activity,,Contract Elec In-Oth,Contracted Electrical Installation-all o,86637,K,0.00,840.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,2,5000,GR01,,3,,,,,,,US Trades LLC,US Trades LLC,,
12/13/2017,NWA,N136176-07 7300,64000001,226993961,866.7,USD,866.7,USD,4501306279,Open Order for Equipment Job #136176-E,136176,136176-12-06-07,,,12/28/2017,12/28/2017,CAHOONLA,,R,5100043064,RE,4,,0,7010,Electrical Installation Admin,Network activity,,Rent-Pers Property,Rent - Personal property,64970,K,0.00,810.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,1,5000,GR01,,2,,,,,,,UNITED RENTALS,UNITED RENTALS,,
12/13/2017,WBS,136176-12-10-2010,60100014,226945452,776.5,USD,776.5,USD,,,136176,136176-12-10-2010,,,12/13/2017,12/13/2017,D0113309,,R,4902179459,WL,4,,0,7010,Manufacturing Material - PS Controls,WBS element,,Raw matls consumed,Raw materials consumed,20200001,M,10.00,10.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMWL,0,5000,GR01,,2,,,,,,,Inventory - Raw mat.,Inventory - Raw material,"DUAL MTR CONTRL, IP20, 1/4T, LESS CABLES",K041907AAA
12/13/2017,NWA,N136176-11 3029,60100012,226950199,86,USD,86,USD,4501315938,"CONTROL STATION, START/STOP/JAM RESET",136176,136176-12-11-2630,,,12/14/2017,12/14/2017,BTC_USER,,R,5100037913,RE,4,,0,7010,Outbound,Network activity,,Resale matl consumed,Resale materials consumed,85853,K,1.00,1.00,0,,"AutoZone - Ocala, FL",COIN,IDoc#: 0000000015175896,GR01,RMRP,2,5000,GR01,,2,,,,,,,CONTROL TECHNIQUE INC.,CONTROL TECHNIQUE INC.,"CONTROL STATION, START/STOP/JAM RESET",D001200403
12/13/2017,WBS,136176-12-12,60100006,227089052,54.76,USD,54.76,USD,,,136176,136176-12-12,,,1/31/2018,1/31/2018,CAHOONLA,,R,1900006666,KR,4,,0,7010,PS Special Cost,WBS element,,Freight,Freight,74859,K,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RFBU,0,5000,GR01,,17,,,,,,,FEDEX,FEDEX,,
12/13/2017,WBS,136176-12-12,60100006,227096240,18.59,USD,18.59,USD,,,136176,136176-12-12,,,2/1/2018,2/1/2018,CAHOONLA,,R,1900007300,KR,4,,0,7010,PS Special Cost,WBS element,,Freight,Freight,74859,K,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RFBU,0,5000,GR01,,23,,,,,,,FEDEX,FEDEX,,
12/12/2017,NWA,N136176-07 7300,60200003,226957576,851.21,USD,851.21,USD,4501305260,Open Order for Supplies Job #136176-E,136176,136176-12-06-07,,,12/18/2017,12/18/2017,CAHOONLA,,R,5100039110,RE,4,,0,7010,Electrical Installation Admin,Network activity,,Project matl consump,Consumption of project material and supl,83395,K,0.00,851.21,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,1,5000,GR01,,2,,,,,,,INDUSTRIAL MACHINE & REPAIR,INDUSTRIAL MACHINE & REPAIR,,
12/12/2017,NWA,N136176-07 7000,92771029,918932980,"1,060.00",USD,"1,060.00",USD,,,136176,136176-12-06-07,430720/PERS4,ATY,12/12/2017,12/12/2017,GS3_USER,,R,37659656,,4,,,7010,Electrical Installation Labor PERM,Network activity,Activity type,Labor - DI Install,Labor - DI Installation,,,20.00,20.00,12417,Corley Keaton,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,Continuous Improveme / Labor DI,430720,430720/PERS4,Continuous Improveme / Labor DI,ATY,Activity type,,,,
12/12/2017,NWA,N136176-07 7100,92771029,918932982,"1,620.00",USD,"1,620.00",USD,,,136176,136176-12-06-07,430750/PERS4,ATY,12/12/2017,12/12/2017,GS3_USER,,R,37659675,,4,,,7010,Electrical Installation Temporary BEN,Network activity,Activity type,Labor - DI Install,Labor - DI Installation,,,45.00,45.00,6029,Dominguez Alfredo,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,Electrical Install / Labor DI,430750,430750/PERS4,Electrical Install / Labor DI,ATY,Activity type,,,,
12/12/2017,NWA,N136176-11 4053,60100012,226940799,277.5,USD,277.5,USD,4501307370,MCS QUICK CLIP FOR NETTING - (#76027) C,136176,136176-12-11-1360,,,12/12/2017,12/12/2017,CAHOONLA,,R,5100036863,RE,4,,0,7010,Level#3,Network activity,,Resale matl consumed,Resale materials consumed,43297,K,750.00,750.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,1,5000,GR01,,2,,,,,,,Carron Net Co,Carron Net Co,MCS QUICK CLIP FOR NETTING - (#76027) C,SPL1099724
12/12/2017,NWA,N136176-11 4053,60100012,226940799,"1,189.45",USD,"1,189.45",USD,4501307370,NETTING 12' X 24' #76006,136176,136176-12-11-1360,,,12/12/2017,12/12/2017,CAHOONLA,,R,5100036863,RE,4,,0,7010,Level#3,Network activity,,Resale matl consumed,Resale materials consumed,43297,K,5.00,5.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,2,5000,GR01,,3,,,,,,,Carron Net Co,Carron Net Co,NETTING 12' X 24',SPL1755380
12/12/2017,NWA,N136176-11 4053,60100012,226940799,"2,820.00",USD,"2,820.00",USD,4501307370,"NETTING 78""WIDE BY 24' LONG",136176,136176-12-11-1360,,,12/12/2017,12/12/2017,CAHOONLA,,R,5100036863,RE,4,,0,7010,Level#3,Network activity,,Resale matl consumed,Resale materials consumed,43297,K,20.00,20.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,3,5000,GR01,,4,,,,,,,Carron Net Co,Carron Net Co,"NETTING 78""WIDE BY 24' LONG",SPL1755307
12/12/2017,WBS,136176-12-12,61500001,226989565,-34.4,USD,-34.4,USD,,,136176,136176-12-12,,,12/27/2017,12/27/2017,OMARSA,,R,15,KR,4,XPO LOGISTICS DISCOUNT SAVES YOU,0,7010,PS Special Cost,WBS element,,Freight - Misc,Freight - Misc,61500001,S,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,0,5000,GR01,,2,,,,,,,Freight - Misc,Freight - Misc,,
12/12/2017,WBS,136176-12-12,61500001,226989565,164.4,USD,164.4,USD,,,136176,136176-12-12,,,12/27/2017,12/27/2017,OMARSA,,R,15,KR,4,PLT  STEEL CONVEYOR BRACKETS CLASS 55,0,7010,PS Special Cost,WBS element,,Freight - Misc,Freight - Misc,96671,K,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,0,5000,GR01,,1,,,,,,,XPO LOGISTICS FREIGHT,XPO LOGISTICS FREIGHT,,
12/12/2017,WBS,136176-12-12,61500001,226989565,22.75,USD,22.75,USD,,,136176,136176-12-12,,,12/27/2017,12/27/2017,OMARSA,,R,15,KR,4,FSC FUEL SURCHARGE 17.50%,0,7010,PS Special Cost,WBS element,,Freight - Misc,Freight - Misc,96671,K,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,0,5000,GR01,,4,,,,,,,XPO LOGISTICS FREIGHT,XPO LOGISTICS FREIGHT,,
12/11/2017,NWA,N136176-07 7300,92771029,918924045,440,USD,440,USD,,,136176,136176-12-06-07,430700/PERS4,ATY,12/11/2017,12/11/2017,GS3_USER,,R,37659665,,4,,,7010,Electrical Installation Admin,Network activity,Activity type,Labor - DI Install,Labor - DI Installation,,,8.00,8.00,315,Jannenga Dennis,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,Instal Admin / Labor DI,430700,430700/PERS4,Instal Admin / Labor DI,ATY,Activity type,,,,
12/11/2017,NWA,N136176-02 2000 2017,92771013,918924044,55.5,USD,55.5,USD,,,136176,136176-12-01-02,430100/PERS4,ATY,12/11/2017,12/11/2017,GS3_USER,,R,37659572,,4,,,7010,Order Entry,Network activity,Activity type,Labor - DI Engr,Labor - DI Engineering,,,0.75,0.75,14708,Bennitt Breanna,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,ENG - Mechanical / Labor DI,430100,430100/PERS4,ENG - Mechanical / Labor DI,ATY,Activity type,,,,
12/11/2017,NWA,N136176-11 3029,60100012,226937221,222.16,USD,222.16,USD,4501315922,AB 836-C7A PRESS.SW. 4-150PSI,136176,136176-12-11-2630,,,12/11/2017,12/11/2017,BTC_USER,,R,5100036363,RE,4,,0,7010,Outbound,Network activity,,Resale matl consumed,Resale materials consumed,60133,K,2.00,2.00,0,,"AutoZone - Ocala, FL",COIN,IDoc#: 0000000015169999,GR01,RMRP,1,5000,GR01,,2,,,,,,,KENDALL ELECTRIC INC.,KENDALL ELECTRIC INC.,AB 836-C7A PRESS.SW. 4-150PSI,515101014
12/11/2017,NWA,N136176-11 4039,60100012,226939125,872.18,USD,872.18,USD,4501316615,MTR/RD     1HP BRK 10:1 140TC A200 E3 W5,136176,136176-12-11-1360,,,12/12/2017,12/12/2017,BTC_USER,,R,5100036616,RE,4,,0,7010,Pick Module #3 - Hazmat,Network activity,,Resale matl consumed,Resale materials consumed,60146,K,2.00,2.00,0,,"AutoZone - Ocala, FL",COIN,IDoc#: 0000000015174309,GR01,RMRP,1,5000,GR01,,2,,,,,,,ABB MOTORS AND MECHANICAL INC.,ABB MOTORS AND MECHANICAL INC.,MTR/RD     1HP BRK 10:1 140TC A200 E3 W5,564RA6B12C
12/11/2017,WBS,136176-12-12,60100006,226954374,"2,530.50",USD,"2,530.50",USD,,,136176,136176-12-12,,,12/15/2017,12/15/2017,CAHOONLA,,R,1900018885,KR,4,,0,7010,PS Special Cost,WBS element,,Freight,Freight,98987,K,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RFBU,0,5000,GR01,,2,,,,,,,SWEET LOGISTICS,SWEET LOGISTICS,,
12/11/2017,WBS,136176-12-12,61500001,226989564,-919.6,USD,-919.6,USD,,,136176,136176-12-12,,,12/27/2017,12/27/2017,OMARSA,,R,15,KR,4,XPO LOGISTICS DISCOUNT SAVES YOU,0,7010,PS Special Cost,WBS element,,Freight - Misc,Freight - Misc,61500001,S,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,0,5000,GR01,,3,,,,,,,Freight - Misc,Freight - Misc,,
12/11/2017,WBS,136176-12-12,61500001,226989564,"1,936.44",USD,"1,936.44",USD,,,136176,136176-12-12,,,12/27/2017,12/27/2017,OMARSA,,R,15,KR,4,PLT  PALLET WEIGHT  104500-0 CLASS 50,0,7010,PS Special Cost,WBS element,,Freight - Misc,Freight - Misc,96671,K,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,0,5000,GR01,,1,,,,,,,XPO LOGISTICS FREIGHT,XPO LOGISTICS FREIGHT,,
12/11/2017,WBS,136176-12-12,61500001,226989564,263.56,USD,263.56,USD,,,136176,136176-12-12,,,12/27/2017,12/27/2017,OMARSA,,R,15,KR,4,DEFICIT WEIGHT,0,7010,PS Special Cost,WBS element,,Freight - Misc,Freight - Misc,96671,K,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,0,5000,GR01,,2,,,,,,,XPO LOGISTICS FREIGHT,XPO LOGISTICS FREIGHT,,
12/11/2017,WBS,136176-12-12,61500001,226989564,45,USD,45,USD,,,136176,136176-12-12,,,12/27/2017,12/27/2017,OMARSA,,R,15,KR,4,ELS EXCESSIVE LENGTH SHIPMENT,0,7010,PS Special Cost,WBS element,,Freight - Misc,Freight - Misc,96671,K,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,0,5000,GR01,,4,,,,,,,XPO LOGISTICS FREIGHT,XPO LOGISTICS FREIGHT,,
12/11/2017,WBS,136176-12-12,61500001,226989564,224.07,USD,224.07,USD,,,136176,136176-12-12,,,12/27/2017,12/27/2017,OMARSA,,R,15,KR,4,FSC FUEL SURCHARGE 17.50%,0,7010,PS Special Cost,WBS element,,Freight - Misc,Freight - Misc,96671,K,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,0,5000,GR01,,5,,,,,,,XPO LOGISTICS FREIGHT,XPO LOGISTICS FREIGHT,,
12/11/2017,WBS,136176-12-12,61500001,226989564,75,USD,75,USD,,,136176,136176-12-12,,,12/27/2017,12/27/2017,OMARSA,,R,15,KR,4,CSD CONSTR UTILITY SITE DLVY,0,7010,PS Special Cost,WBS element,,Freight - Misc,Freight - Misc,96671,K,0.00,0.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,0,5000,GR01,,7,,,,,,,XPO LOGISTICS FREIGHT,XPO LOGISTICS FREIGHT,,
12/11/2017,NWA,N136176-01 1000 1006,92771013,918924043,18.5,USD,18.5,USD,,,136176,136176-12-01-01,430100/PERS4,ATY,12/11/2017,12/11/2017,GS3_USER,,R,37659558,,4,,,7010,Standby Support,Network activity,Activity type,Labor - DI Engr,Labor - DI Engineering,,,0.25,0.25,14708,Bennitt Breanna,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,ENG - Mechanical / Labor DI,430100,430100/PERS4,ENG - Mechanical / Labor DI,ATY,Activity type,,,,
12/11/2017,NWA,N136176-11 4910,60100012,226958170,"5,250.00",USD,"5,250.00",USD,4501316623,VA-1PLH X 20',136176,136176-12-11-1360,,,12/18/2017,12/18/2017,CAHOONLA,,R,5100039385,RE,4,,0,7010,Third Party to R&D - Mechanical,Network activity,,Resale matl consumed,Resale materials consumed,4154,K,0.00,4200.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,1,5000,GR01,,2,,,,,,,Versabar Corp.,Versabar Corp.,,
12/11/2017,NWA,N136176-11 4910,60100012,226958170,"1,035.00",USD,"1,035.00",USD,4501316623,VA-13PLH X 10',136176,136176-12-11-1360,,,12/18/2017,12/18/2017,CAHOONLA,,R,5100039385,RE,4,,0,7010,Third Party to R&D - Mechanical,Network activity,,Resale matl consumed,Resale materials consumed,4154,K,0.00,900.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,2,5000,GR01,,3,,,,,,,Versabar Corp.,Versabar Corp.,,
12/11/2017,NWA,N136176-11 4910,60100012,226958170,328.55,USD,328.55,USD,4501316623,VF-1402,136176,136176-12-11-1360,,,12/18/2017,12/18/2017,CAHOONLA,,R,5100039385,RE,4,,0,7010,Third Party to R&D - Mechanical,Network activity,,Resale matl consumed,Resale materials consumed,4154,K,0.00,245.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,3,5000,GR01,,4,,,,,,,Versabar Corp.,Versabar Corp.,,
12/11/2017,NWA,N136176-11 4910,60100012,226958170,128.7,USD,128.7,USD,4501316623,VF-5409,136176,136176-12-11-1360,,,12/18/2017,12/18/2017,CAHOONLA,,R,5100039385,RE,4,,0,7010,Third Party to R&D - Mechanical,Network activity,,Resale matl consumed,Resale materials consumed,4154,K,0.00,30.00,0,,"AutoZone - Ocala, FL",COIN,,GR01,RMRP,4,5000,GR01,,5,,,,,,,Versabar Corp.,Versabar Corp.,,
12/9/2017,NWA,N136176-01 1000 1003,92771013,918919060,148,USD,148,USD,,,136176,136176-12-01-01,430100/PERS4,ATY,12/9/2017,12/9/2017,GS3_USER,,R,37659555,,4,,,7010,Header Steel,Network activity,Activity type,Labor - DI Engr,Labor - DI Engineering,,,2.00,2.00,1565,Soukar George,"AutoZone - Ocala, FL",RKL,,,RMRU,0,5000,GR01,Overhead,0,ENG - Mechanical / Labor DI,430100,430100/PERS4,ENG - Mechanical / Labor DI,ATY,Activity type,,,,
